device_info,sensor_packet,runtime_hours,lubrication_index,machine_health_index,operation_mode,plant_section,product_family,production_stage,fault_severity,certification_level,output_quality
BOT-6151,T:23.11 V:7.39 H:52.1,4.890316166501948,2.6840076223477594,1.6043170539037532,auto,East,Fam_23,Processing,,ISO9001,High
MCH-9013,T:22.49 V:10.76 H:50.4,2.3677795172170266,2.2078835160944807,,semi_auto,West,Fam_08,Init,No Fault,ISO9001,Medium
BOT-3730,T:24.55 V:9.79 H:55.6,6.289996674842566,6.833221024289902,3.6007080989135964,semi_auto,North,Fam_30,Assembly,No Fault,ISO9001,High
LINE-9264,T:18.69 V:10.04 H:50.9,1.323640758012884,2.4876682062143627,1.912678451022551,semi_auto,North,Fam_30,Init,No Fault,ISO9001,Low
MCH-2551,T:22.17 V:8.54 H:68.0,5.327713429873304,3.7138242433926223,2.230108350373558,auto,East,Fam_10,Assembly,No Fault,ISO9001,High
LINE-2694,T:28.35 V:10.67 H:54.6,4.7858749679579295,2.1955237354585315,1.759202575233601,semi_auto,East,Fam_12,Processing,No Fault,ISO9001,Medium
BOT-3295,T:21.68 V:5.25 H:34.6,2.0407992257776204,2.622659031084787,1.3003986753133172,semi_auto,East,Fam_12,Processing,No Fault,ISO9001,Medium
BOT-9478,T:18.48 V:5.42 H:40.4,5.213090247148176,5.430088977713786,2.4524824411616692,semi_auto,North,Fam_22,Init,No Fault,ISO9001,Medium
LINE-3202,T:24.57 V:12.63 H:40.3,5.870629932315078,2.7152002706504135,,auto,West,Fam_01,Processing,No Fault,ISO9001,High
LINE-8088,T:26.66 V:7.31 H:58.8,8.85289676496695,,2.464398207136506,auto,South,Fam_07,Processing,No Fault,ISO9001,High
LINE-6247,T:24.16 V:4.54 H:54.4,6.565090108754954,3.2457647008559474,,semi_auto,East,Fam_05,Processing,Low,ISO9001,Low
LINE-6750,T:22.56 V:6.81 H:61.1,0.6992718716022014,2.9612076870316764,1.555550060614562,semi_auto,North,Fam_01,Assembly,No Fault,ISO9001,Low
LINE-1697,T:18.38 V:9.25 H:48.9,4.102482894435089,3.068059536952769,2.1679120648639723,auto,East,Fam_16,Processing,,ISO9001,Low
LINE-6935,,4.228847904364007,3.808994974995341,3.277991245979038,auto,East,Fam_19,Processing,No Fault,ISO9001,High
BOT-1625,T:23.69 V:4.70 H:48.1,2.5244241398099714,4.777520628722501,1.9021275071185018,manual,South,Fam_30,Init,No Fault,ISO9001,Medium
LINE-5913,T:27.76 V:10.88 H:56.7,5.360710531918922,,1.7993143050499338,auto,South,Fam_10,Final,No Fault,ISO9001,Medium
BOT-8082,T:20.77 V:3.62 H:46.1,3.198210552076199,3.911846380946602,1.316085164681375,semi_auto,North,Fam_09,Processing,Low,ISO9001,Low
MCH-9254,T:25.49 V:8.71 H:54.7,4.296035189990526,2.4960566656332923,1.9331960653291846,semi_auto,North,Fam_05,Assembly,No Fault,ISO9001,Medium
MCH-9906,,2.7449847813376267,10.623500155783944,3.9581772349551745,auto,North,Fam_11,Final,Low,ISO9001,High
BOT-3099,T:19.95 V:4.53 H:42.4,4.080826960414218,4.241326610084445,1.8230252554610087,auto,South,Fam_19,Processing,No Fault,ISO9001,
BOT-7907,T:31.00 V:10.18 H:47.7,4.896667103575123,2.2204063478792424,1.7871060313295974,semi_auto,West,Fam_28,Init,No Fault,ISO9001,Low
BOT-6393,T:23.99 V:13.87 H:53.2,3.806388485478398,5.444880314552357,3.5615473031295632,manual,East,Fam_26,Final,No Fault,ISO9001,
MCH-7602,T:20.77 V:6.68 H:36.7,0.20146018285901068,4.149759156378004,2.165095996633248,auto,South,Fam_04,Processing,No Fault,ISO9001,Medium
MCH-8327,T:32.21 V:8.98 H:29.6,8.222755434745249,6.3569816564467985,3.2741036046572165,auto,South,Fam_13,Processing,No Fault,ISO9001,Low
LINE-5267,T:22.65 V:15.96 H:69.0,,2.9846734370727366,3.1867428928252934,auto,South,Fam_02,Processing,No Fault,ISO9001,
LINE-2212,T:27.55 V:9.02 H:57.9,1.662810580560599,4.652217045417644,2.3864693300450273,auto,East,Fam_07,Assembly,No Fault,ISO9001,Low
MCH-8097,T:14.95 V:7.10 H:46.5,4.35728985346352,3.187395150279582,1.5851394984937142,semi_auto,North,Fam_11,Processing,No Fault,ISO9001,Low
MCH-6538,T:22.44 V:5.16 H:48.8,2.0233697437968123,3.647184948282869,1.4128243654544712,semi_auto,East,Fam_05,Processing,No Fault,ISO9001,Low
MCH-2201,T:27.76 V:9.78 H:61.7,3.32527527999635,3.033811555441525,1.8507716327953083,semi_auto,South,Fam_02,Processing,No Fault,ISO9001,Low
MCH-4625,T:28.30 V:5.64 H:48.0,4.44000700210346,,1.3701749794026186,semi_auto,East,Fam_01,Init,No Fault,ISO9001,Low
BOT-2306,T:22.68 V:12.60 H:44.6,5.112246457710437,3.028067088807705,2.635328339519472,auto,South,Fam_09,Final,No Fault,ISO9001,High
LINE-7893,T:28.65 V:6.72 H:53.6,2.137387948021048,,0.8947553392890544,auto,North,Fam_01,Init,No Fault,ISO9001,Low
MCH-4012,T:21.68 V:11.13 H:56.3,4.3685048223823415,2.987347071007685,2.5817711914676806,auto,West,Fam_30,Processing,,ISO9001,Medium
LINE-1609,,,3.991323548415453,,auto,East,Fam_03,Init,No Fault,ISO9001,High
BOT-3559,T:26.70 V:8.13 H:60.0,7.121667258873726,5.873880334578519,2.9726192978717867,auto,South,Fam_10,Final,No Fault,ISO9001,High
LINE-6460,T:17.02 V:4.19 H:55.1,2.3176151588331817,3.6133650005442255,1.4594169289043384,auto,West,Fam_39,Init,No Fault,ISO9001,Low
LINE-6319,T:27.57 V:8.49 H:45.1,1.1150560215846894,4.624021137992422,2.524175614419619,semi_auto,West,Fam_36,Processing,No Fault,ISO9001,Medium
LINE-8712,T:19.31 V:10.72 H:43.6,1.7890627364702008,3.1178326329730783,2.144120935531983,semi_auto,West,Fam_10,Processing,No Fault,ISO9001,Medium
LINE-4248,T:19.20 V:7.63 H:64.8,5.017061311837613,5.313381045772256,,auto,East,Fam_10,Assembly,No Fault,ISO9001,Medium
BOT-6654,T:23.69 V:6.85 H:30.6,5.024182317164179,4.611638798360534,2.0825119400609102,semi_auto,West,Fam_02,Assembly,No Fault,ISO9001,High
MCH-9502,T:22.12 V:9.36 H:48.9,5.204627221705294,,1.6024664514529305,semi_auto,North,Fam_04,Final,No Fault,ISO9001,High
BOT-3891,T:28.03 V:9.94 H:73.7,5.63506813051384,,2.1015570204731002,manual,West,Fam_11,Processing,No Fault,ISO9001,Medium
BOT-1272,T:15.31 V:8.15 H:51.6,3.462867481812557,2.7711850818801556,1.5318260306759004,semi_auto,North,Fam_02,Processing,No Fault,ISO9001,Low
MCH-6901,T:15.99 V:6.51 H:50.4,11.583666895345472,2.780977887473833,1.3257222757342957,auto,East,Fam_34,Final,No Fault,ISO9001,Low
BOT-6404,T:21.12 V:12.42 H:37.6,0.6411475320427598,3.7024441868082936,2.7620931565081652,semi_auto,East,Fam_36,Assembly,Low,ISO9001,High
MCH-4043,T:24.14 V:11.70 H:60.8,1.0353718097294415,,2.4479863094186025,auto,South,Fam_02,Final,No Fault,ISO9001,Medium
LINE-6064,T:18.79 V:8.94 H:58.6,2.0928050504506523,,1.6072256240026248,semi_auto,North,Fam_03,Assembly,No Fault,ISO9001,Low
MCH-7016,T:19.18 V:13.04 H:46.2,6.261718480897736,,2.1351251327928287,auto,West,Fam_13,Processing,No Fault,ISO9001,Medium
LINE-8364,T:23.42 V:13.87 H:47.7,0.8255483832869203,3.9134519133003947,2.6149093107374046,auto,South,Fam_13,Processing,No Fault,ISO9001,Medium
MCH-2154,T:23.46 V:9.73 H:54.3,4.147684561669155,4.01329277478139,2.4742563415600105,auto,South,Fam_39,Final,No Fault,ISO9001,High
BOT-5241,T:18.69 V:8.36 H:48.7,1.8462196772331194,3.0088321783773884,1.7458765255719726,auto,West,Fam_01,Final,No Fault,ISO9001,Low
LINE-3519,T:28.63 V:9.21 H:48.1,4.424707227211892,5.406592553766064,2.8567935414160246,auto,East,Fam_27,Final,No Fault,ISO9001,High
LINE-4004,T:21.75 V:9.73 H:43.2,2.113023960334059,4.084636408199169,,semi_auto,South,Fam_04,Assembly,Medium,ISO9001,Medium
MCH-1294,T:23.69 V:1.38 H:58.4,5.606376489862025,2.555877802048989,0.5094979270000672,semi_auto,East,Fam_02,Assembly,No Fault,ISO9001,Low
LINE-4798,T:24.49 V:14.51 H:57.5,2.405494568116795,3.726590661327416,3.193700412250324,semi_auto,East,Fam_01,Processing,Low,ISO9001,High
BOT-1755,T:20.05 V:3.17 H:67.1,6.9038471636562475,4.5338714403499,,manual,East,Fam_13,Processing,No Fault,ISO9001,Medium
BOT-9335,T:23.45 V:6.79 H:66.8,4.696484478662914,3.3224382210379724,1.7349340297279148,semi_auto,East,Fam_03,Processing,No Fault,ISO9001,Medium
LINE-5992,T:24.92 V:5.24 H:43.3,4.710272725372491,4.423419111416744,2.138500370058499,auto,West,Fam_37,Assembly,No Fault,ISO9001,Medium
LINE-4791,T:28.48 V:9.03 H:51.4,,4.380357853181924,2.3956068379875646,auto,East,Fam_20,Processing,No Fault,ISO9001,Medium
LINE-3085,T:21.57 V:8.72 H:64.0,4.873641555100499,4.372973478109579,2.6466481646539197,auto,North,Fam_04,Init,No Fault,ISO9001,High
BOT-9451,T:21.60 V:5.75 H:57.4,7.379746313859918,9.426049997955493,4.027484799194311,manual,East,Fam_04,Init,No Fault,ISO9001,High
MCH-5644,T:19.17 V:6.68 H:43.0,2.362686942511705,,1.5017528933147988,auto,North,Fam_01,Processing,No Fault,ISO9001,Low
MCH-9871,T:29.32 V:4.59 H:52.4,2.6538131273189256,2.013938768364049,,semi_auto,West,Fam_06,Assembly,,ISO9001,Low
LINE-6935,T:25.47 V:9.36 H:57.6,3.225988449900931,5.303910803545904,2.5181268211372094,semi_auto,East,Fam_27,Assembly,Low,ISO9001,High
BOT-9939,T:17.73 V:5.60 H:52.5,8.771813139515611,1.0499354069229914,0.7560619317170145,semi_auto,West,Fam_01,Init,No Fault,ISO9001,Low
LINE-8929,T:25.76 V:10.05 H:65.5,1.1626037293616702,3.3672138118091057,2.066260416958299,auto,West,Fam_25,Init,No Fault,ISO9001,Medium
BOT-7680,T:31.25 V:10.84 H:52.5,4.535486653783856,2.4639738085545506,1.8148066173202984,semi_auto,East,Fam_15,Processing,No Fault,ISO9001,Low
MCH-4195,T:20.23 V:7.50 H:41.6,4.635260746035962,3.7649306549983246,2.139280775006132,auto,South,Fam_27,Processing,No Fault,ISO9001,High
BOT-7996,T:31.34 V:10.59 H:41.3,3.179471793343725,2.317169055694717,1.9596994451156702,auto,East,Fam_29,Processing,No Fault,ISO9001,Low
MCH-3867,T:22.72 V:4.49 H:63.6,2.9674205904805326,5.701898545665758,2.315685758358952,manual,North,Fam_20,Assembly,No Fault,ISO9001,Medium
BOT-8734,T:19.50 V:10.72 H:60.4,1.3930443745145022,2.1391715319082882,1.5860598362870124,auto,East,Fam_28,Processing,No Fault,ISO9001,Low
LINE-3822,,5.3506107073389355,3.3876978610728345,,semi_auto,West,Fam_19,Final,No Fault,ISO9001,High
LINE-1697,T:28.11 V:6.49 H:62.6,1.252426264360039,3.88958372707567,1.7251283063199279,semi_auto,West,Fam_09,Assembly,No Fault,ISO9001,Low
LINE-2060,T:28.79 V:8.55 H:50.1,0.8357498575216744,,2.236584695479942,auto,North,Fam_08,Init,,ISO9001,Low
LINE-5087,T:22.04 V:8.21 H:33.9,4.520781104549723,3.643453390043371,2.091939704583296,semi_auto,West,Fam_17,Processing,No Fault,ISO9001,High
LINE-6967,T:25.63 V:13.94 H:49.3,1.7506209123361964,5.393422112482509,3.6677730106925766,auto,North,Fam_08,Assembly,No Fault,ISO9001,High
BOT-3604,T:20.89 V:9.78 H:59.5,4.647516404183994,3.7331340783465334,,auto,North,Fam_01,Processing,No Fault,ISO9001,High
BOT-8376,T:24.42 V:4.10 H:64.2,1.7262667984837818,3.6140181990996774,1.3162727500124531,semi_auto,North,Fam_01,Assembly,No Fault,ISO9001,Medium
LINE-3299,T:14.71 V:8.42 H:46.8,2.200117662223782,4.780679738620631,,manual,North,Fam_36,Assembly,,ISO9001,Low
MCH-5256,T:26.48 V:3.04 H:48.9,1.5541514562211867,2.7706642274421656,0.9217382634418343,auto,East,Fam_10,Processing,No Fault,ISO9001,Low
BOT-4023,T:21.67 V:7.68 H:43.0,1.486157961330653,2.675106616102451,1.612164192426836,auto,North,Fam_33,Processing,No Fault,ISO9001,Low
LINE-6024,T:24.35 V:5.13 H:62.3,1.8215989573294573,6.940682459833692,2.9086057786367863,manual,North,Fam_34,Assembly,No Fault,ISO9001,Medium
BOT-2701,T:28.89 V:10.06 H:35.9,2.650104213316047,3.8929604944814664,2.5963510907968073,auto,South,Fam_22,Final,No Fault,ISO9001,Low
MCH-9625,T:28.74 V:6.59 H:44.3,1.5493344469906591,3.3058336355718194,1.5318607316999808,auto,East,Fam_32,Processing,No Fault,ISO9001,Low
LINE-9330,T:21.98 V:3.18 H:41.5,1.96859213535659,1.8664681059139487,0.6157402797213056,semi_auto,East,Fam_20,Processing,No Fault,ISO9001,
LINE-7289,T:22.62 V:6.22 H:60.7,2.7367598885641398,4.97162821879294,2.016658555593998,auto,West,Fam_30,Final,No Fault,ISO9001,Medium
BOT-5776,T:20.99 V:5.47 H:54.1,6.186145294478811,5.566286721093068,2.491921970643353,manual,North,Fam_27,Processing,No Fault,ISO9001,Medium
LINE-7704,T:20.57 V:4.78 H:57.8,2.957011296620723,5.836718451005637,2.516089615051511,auto,East,Fam_36,Final,No Fault,ISO9001,High
BOT-5217,T:21.64 V:5.48 H:53.6,3.487020321525989,4.808416673206379,2.0200037099162564,semi_auto,East,Fam_01,Processing,No Fault,ISO9001,Medium
BOT-9004,T:18.97 V:5.18 H:56.2,2.3344495637479197,5.263775714564317,2.1621819671692526,semi_auto,East,Fam_11,Init,,ISO9001,Low
BOT-1596,,0.45200039443904316,3.3929299026301787,2.2971851914520864,auto,North,Fam_26,Init,Low,ISO9001,Low
BOT-2941,T:25.02 V:7.12 H:50.4,4.1782757334186424,3.268175277496038,1.9783596646820372,semi_auto,West,Fam_19,Processing,No Fault,ISO9001,High
LINE-5108,T:21.79 V:10.30 H:49.9,2.204200254509861,5.1370616119631665,3.0592459648780186,auto,South,Fam_01,Final,No Fault,ISO9001,High
MCH-6850,T:28.62 V:10.86 H:23.6,1.8319839121334107,2.6900024284002306,1.8491193706030842,semi_auto,North,Fam_03,Processing,No Fault,ISO9001,Low
BOT-7361,T:28.59 V:14.75 H:48.8,6.271351066971723,7.893146748573704,4.678801015332212,manual,North,Fam_32,Assembly,No Fault,ISO9001,High
MCH-7455,T:27.13 V:7.43 H:51.6,1.938334540328838,3.829179281154258,,auto,East,Fam_04,Assembly,Medium,ISO9001,Low
LINE-9462,T:23.83 V:4.72 H:60.7,,3.2791799660679795,1.417095493533459,auto,West,Fam_39,Processing,No Fault,ISO9001,Low
MCH-8579,T:24.76 V:9.39 H:60.7,6.995448213051492,3.3497151487550756,2.2347259787851015,semi_auto,East,Fam_23,Processing,No Fault,ISO9001,High
BOT-9239,T:21.24 V:5.87 H:45.7,3.321268947570081,3.546929969385454,1.6698107451260262,auto,East,Fam_26,Final,No Fault,ISO9001,Medium
LINE-4093,T:21.45 V:6.98 H:54.4,2.0068744233767206,1.7090500887465483,1.2024279382226857,semi_auto,East,Fam_16,Processing,No Fault,ISO9001,Low
BOT-7258,T:18.78 V:5.66 H:66.3,3.2179946128155454,3.8791786710037,1.776197578557246,semi_auto,North,Fam_01,Assembly,No Fault,ISO9001,Low
MCH-7198,T:26.42 V:3.60 H:58.2,0.9501094036627101,3.0561321635606373,1.0435541716557466,auto,East,Fam_18,Processing,No Fault,ISO9001,Low
MCH-6442,,2.433314878081967,2.320360696050729,1.4514297257818427,semi_auto,South,Fam_09,Assembly,No Fault,ISO9001,Low
BOT-6439,T:21.75 V:6.06 H:43.1,4.01604012460622,3.648506672860145,1.476825988274205,semi_auto,East,Fam_08,Assembly,No Fault,ISO9001,Medium
MCH-5725,T:22.32 V:8.20 H:49.4,4.032438967190444,3.4113393124616915,1.8183231183271478,semi_auto,South,Fam_07,Processing,No Fault,ISO9001,Medium
BOT-4683,T:17.20 V:1.72 H:39.3,2.2289519501916564,1.4414934365402343,0.16028737685237748,semi_auto,East,Fam_21,Assembly,No Fault,ISO9001,Low
MCH-2231,T:21.11 V:7.56 H:57.5,2.723116941424543,5.6515360785298885,2.701025358816598,semi_auto,South,Fam_04,Assembly,No Fault,ISO9001,High
LINE-1915,T:21.17 V:12.77 H:55.7,3.2219586027060387,2.80826301944461,2.19957952443284,auto,South,Fam_16,Final,No Fault,ISO9001,High
MCH-1023,T:26.59 V:9.62 H:59.5,2.0425617849278446,4.333194298772981,2.465804592068021,auto,South,Fam_31,Processing,No Fault,ISO9001,Medium
BOT-4177,T:23.54 V:5.91 H:50.8,6.751892276504373,4.198314713440283,2.0364592497308465,auto,East,Fam_11,Processing,No Fault,ISO9001,High
BOT-4349,T:28.30 V:11.13 H:57.0,1.0438760294054836,4.16895912547013,2.762886794981765,auto,North,Fam_13,Processing,No Fault,ISO9001,Medium
BOT-9670,,1.4457960784263102,3.365922637149872,2.8962269207430125,auto,North,Fam_15,Processing,No Fault,ISO9001,Low
MCH-3181,T:19.10 V:5.91 H:43.4,4.772623745308221,3.6924410607016966,1.5976714275267927,semi_auto,West,Fam_01,Init,No Fault,ISO9001,Low
LINE-2948,T:18.47 V:10.46 H:43.2,3.7589509241054344,,2.3043848880456363,auto,East,Fam_05,Processing,Low,ISO9001,Low
MCH-1398,T:27.09 V:6.47 H:48.8,4.583781364463957,1.5191381554952024,0.8705323606887749,semi_auto,West,Fam_03,Final,No Fault,ISO9001,Low
MCH-2022,T:22.01 V:7.76 H:52.3,3.0734727859737845,3.4907068370885086,1.7871273823135239,manual,South,Fam_03,Processing,No Fault,ISO9001,Medium
MCH-6917,T:25.81 V:11.53 H:64.6,,2.907712545301272,2.2351131749955693,semi_auto,West,Fam_29,Processing,No Fault,ISO9001,High
LINE-4308,T:28.92 V:8.70 H:54.6,2.753523128946197,3.0851912210244943,1.6964662287194743,semi_auto,South,Fam_34,Init,No Fault,ISO9001,Low
BOT-6573,T:24.06 V:6.30 H:47.4,3.526987565821379,2.0551286841286167,0.7437172891831723,semi_auto,South,Fam_01,Processing,No Fault,ISO9001,Medium
MCH-1908,T:23.70 V:13.58 H:45.6,4.080760691323317,2.7507256488669154,2.498197024650094,semi_auto,East,Fam_02,Assembly,Low,ISO9001,High
LINE-7865,T:31.05 V:8.15 H:46.4,6.348993330693887,4.826189379322026,2.5363812493406384,auto,East,Fam_08,Processing,,ISO9001,Low
MCH-3404,T:20.22 V:11.74 H:32.8,3.679421974082788,,2.1226129987092195,auto,North,Fam_13,Init,No Fault,ISO9001,Medium
MCH-1531,T:20.25 V:12.00 H:54.0,3.88668825236344,6.065784572014222,3.803363027480165,manual,East,Fam_03,Final,No Fault,ISO9001,High
LINE-9229,T:16.69 V:10.34 H:51.2,4.539189478738739,5.444639052816901,,auto,East,Fam_27,Init,No Fault,ISO9001,Medium
LINE-4235,T:29.73 V:8.03 H:38.9,2.888646762600871,6.340153162127003,3.01706099264639,auto,South,Fam_06,Processing,No Fault,ISO9001,High
MCH-3868,T:20.05 V:9.15 H:68.0,1.1051873593204629,3.7448600278507382,2.2746620752984534,semi_auto,East,Fam_02,Processing,Low,ISO9001,Low
MCH-1431,T:31.07 V:5.94 H:50.3,2.8789311678106713,3.8431376392428716,1.7713764349276115,auto,West,Fam_09,Final,No Fault,ISO9001,Low
BOT-6272,T:23.36 V:9.52 H:48.7,5.623370771111273,9.805358077293361,4.58803226366578,manual,East,Fam_01,Processing,No Fault,ISO9001,High
LINE-3512,T:21.29 V:8.77 H:39.3,1.38464213132064,2.968557510987837,1.816721939782495,auto,South,Fam_39,Final,Low,ISO9001,Low
MCH-3148,T:20.06 V:8.79 H:74.6,3.0805360270131446,6.83584155964835,3.2794639785524686,manual,East,Fam_01,Init,No Fault,ISO9001,High
LINE-7084,T:17.60 V:9.55 H:48.2,2.412095749781077,3.185360689858099,2.0666473422183538,semi_auto,South,Fam_19,Init,No Fault,ISO9001,
MCH-7011,T:19.09 V:6.43 H:58.1,5.646054139527527,4.453174634161069,2.1526649854377835,semi_auto,South,Fam_26,Processing,No Fault,ISO9001,
LINE-2315,T:22.82 V:14.36 H:61.7,,4.818377644168791,3.3546408236266743,auto,South,Fam_02,Final,No Fault,ISO9001,High
LINE-2148,T:18.27 V:7.63 H:55.7,1.0088895181600597,4.146600625104261,1.991523040775684,auto,South,Fam_18,Assembly,No Fault,ISO9001,Low
MCH-3179,T:16.48 V:10.78 H:32.2,3.5217242336980674,2.6866374721984307,2.002014922572755,auto,North,Fam_02,Processing,No Fault,ISO9001,Low
LINE-8107,T:12.65 V:7.53 H:74.1,5.68837750806819,1.9109314029772344,1.4241851152826657,semi_auto,North,Fam_21,Init,No Fault,ISO9001,Low
MCH-3398,T:24.98 V:12.25 H:46.3,3.9024703407501478,2.3587751635770813,2.2650778295485594,semi_auto,West,Fam_20,Assembly,No Fault,ISO9001,High
BOT-4806,T:20.37 V:5.76 H:36.0,,3.8942583287715524,1.7165149496382495,auto,West,Fam_07,Processing,No Fault,ISO9001,Low
LINE-2155,T:16.89 V:6.66 H:44.0,1.0485917011615602,4.587955706408677,2.0801364640131306,semi_auto,North,Fam_04,Init,No Fault,ISO9001,Low
MCH-2652,T:19.70 V:7.31 H:69.9,3.562563742435507,3.9706759141412453,1.8485745264987796,auto,South,Fam_04,Assembly,No Fault,ISO9001,Medium
MCH-6997,T:25.30 V:11.29 H:50.3,9.083511130158504,2.899342402919824,2.14206590466342,semi_auto,South,Fam_04,Assembly,No Fault,ISO9001,High
LINE-7823,T:23.56 V:3.83 H:44.7,1.8470975515273584,3.387831128700871,1.3183899597766202,auto,East,Fam_10,Processing,No Fault,ISO9001,Low
BOT-8791,T:26.91 V:9.55 H:54.2,5.920600368446852,5.332500717916059,,auto,East,Fam_15,Assembly,No Fault,ISO9001,High
LINE-5987,T:20.91 V:8.26 H:32.7,1.3056335868779336,4.8166797057201585,2.181754024018926,manual,East,Fam_23,Assembly,No Fault,ISO9001,Medium
BOT-3493,T:16.39 V:10.03 H:42.7,4.982965948223279,3.1448795089389714,2.302107440844968,semi_auto,West,Fam_35,Processing,No Fault,ISO9001,Low
MCH-4942,T:23.41 V:2.86 H:33.4,1.5146538919412618,2.4989299431579766,0.8472072648842053,semi_auto,West,Fam_38,Processing,No Fault,ISO9001,Low
BOT-2404,T:21.36 V:9.83 H:57.3,2.655308102825715,4.57906277491757,2.608365104263423,auto,East,Fam_12,Processing,No Fault,ISO9001,High
LINE-3165,,3.6956709608561167,3.1418389428602076,1.5337286278471784,auto,East,Fam_11,Processing,No Fault,ISO9001,Medium
MCH-5329,T:25.45 V:4.66 H:42.2,4.481334505260671,2.506355586679615,0.8690550747539312,semi_auto,North,Fam_13,Processing,No Fault,ISO9001,Medium
BOT-8031,T:18.36 V:5.39 H:43.0,1.293122615868387,4.480419172542868,1.913097013684753,auto,North,Fam_05,Processing,Low,ISO9001,Low
BOT-3329,T:20.82 V:6.53 H:34.1,7.5963995060045235,,2.2919726584914764,auto,North,Fam_02,Processing,Low,ISO9001,High
MCH-4287,T:25.76 V:13.75 H:46.3,0.45832356958781,,3.4021148977038744,auto,East,Fam_37,Processing,No Fault,ISO9001,Medium
BOT-1338,T:23.83 V:12.59 H:49.3,4.5385580075681045,2.2096577614557806,2.0512012760637646,semi_auto,North,Fam_34,Processing,Low,ISO9001,Medium
MCH-1387,T:22.84 V:5.67 H:64.3,7.989079233770013,5.261947403425665,2.3109636380329235,semi_auto,South,Fam_03,Assembly,No Fault,ISO9001,High
LINE-5916,T:27.52 V:8.27 H:35.4,4.458934269257201,2.7071708407563904,1.4320789980007969,auto,South,Fam_04,Assembly,No Fault,ISO9001,Medium
BOT-9687,T:25.78 V:11.31 H:57.9,3.8578411497917653,,2.5653611718001477,auto,East,Fam_38,Processing,No Fault,ISO9001,Medium
BOT-6177,T:23.60 V:3.60 H:54.9,2.458042238842314,,2.9973317001046067,auto,South,Fam_35,Processing,No Fault,ISO9001,High
BOT-1274,T:28.00 V:4.48 H:54.4,3.9365885662402404,,0.8093808742360469,semi_auto,East,Fam_34,Processing,No Fault,ISO9001,Low
LINE-6163,T:17.50 V:4.59 H:43.6,1.6145236970956605,4.2496314323566455,1.8160951561673322,auto,North,Fam_16,Processing,No Fault,ISO9001,Low
LINE-2084,T:20.29 V:6.22 H:62.6,4.087660925002451,4.438602778910386,2.1723066663173287,auto,West,Fam_18,Processing,No Fault,ISO9001,Medium
