,sunlight_hours,soil_moisture_index,soil_health_index,growth_stage,disease_severity,yield_category,soil_temperature,soil_nitrogen,drip,flood,sprinkler,East,North,South,West
244,2.392969841375067,3.3751330265887667,2.1607493510691773,2,1.0,0.0,15.47,5.31,False,False,True,False,True,False,False
245,5.713259894523456,3.046341790176924,2.8004309172006288,0,0.0,2.0,24.99,10.32,True,False,False,False,False,False,True
246,3.348972340125624,4.080780472397079,2.915947956999391,3,0.0,2.0,21.32,9.92,True,False,False,False,True,False,False
247,2.7513373810112727,2.966835435833357,2.1071388920047323,2,1.0,0.0,26.85,8.14,False,False,True,False,False,True,False
248,4.847520870391091,4.341586722700507,2.4521020543969647,3,0.0,1.0,18.56,8.02,True,False,False,True,False,False,False
249,1.37908490954522,3.778906091217044,2.7714519566379474,1,0.0,1.0,24.72,7.91,True,False,False,False,False,False,True
250,6.837007210416917,4.8839626318254,2.3169863837409017,1,0.0,1.0,19.35,2.92,False,False,True,False,False,False,True
251,3.662728958186303,2.2904093143761166,2.590023218524564,2,1.0,1.0,20.43,10.92,False,False,True,False,True,False,False
252,3.9318449118188696,3.663412663919935,2.3787655101757594,0,0.0,1.0,22.7,11.03,False,False,True,False,False,False,True
253,4.626287485453972,4.023391927074693,1.9012515167520727,0,0.0,1.0,21.18,5.39,True,False,False,True,False,False,False
254,2.141451715500554,5.051628857765982,2.9970836874544733,1,0.0,1.0,28.86,7.19,False,True,False,False,False,True,False
255,1.638406018983095,6.078644622147223,3.621361575595417,3,0.0,1.0,17.48,8.88,True,False,False,True,False,False,False
256,3.696850782110537,4.286798955172644,3.656898469764939,2,1.0,0.0,31.49,13.12,True,False,False,True,False,False,False
257,3.442331131263048,5.374614130817251,2.201299342125102,0,0.0,2.0,24.9,2.76,True,False,False,False,True,False,False
258,4.805880700076731,3.918482908964418,2.424974165049015,2,0.0,1.0,23.82,7.87,True,False,False,True,False,False,False
259,3.969642487223191,6.078571056597849,4.848398416798771,1,0.0,2.0,23.0,8.01,True,False,False,True,False,False,False
260,7.137308096524761,8.551510397207164,4.096546096377856,2,0.0,2.0,24.64,5.13,False,True,False,True,False,False,False
261,1.3165486968826603,3.403533267050413,2.7337315569810547,1,1.0,2.0,24.51,9.85,False,False,True,True,False,False,False
262,2.456303974802841,3.144618162366882,2.604964264648568,3,0.0,1.0,23.17,10.74,True,False,False,False,False,True,False
263,4.069806005769294,6.792397493034844,4.593883094124527,3,0.0,2.0,28.08,10.03,False,True,False,True,False,False,False
264,2.7856984910215004,2.4700104094704898,1.82131898065303,2,1.0,0.0,24.75,7.54,True,False,False,False,False,True,False
265,4.911933669375582,3.960987557379916,2.2468527008866923,0,0.0,0.0,18.15,5.37,True,False,False,True,False,False,False
266,8.638190685665144,7.308568056022005,4.846664295257213,2,1.0,2.0,17.58,10.2,False,True,False,False,False,False,True
267,6.033686258258561,3.068448008855122,1.6782445778645632,1,0.0,1.0,23.0,8.01,True,False,False,False,False,False,True
268,3.30444888366944,2.6289549148920286,1.5629867063309597,3,0.0,0.0,21.44,6.39,True,False,False,True,False,False,False
269,7.123339854873995,7.017771931834268,4.984073254549266,2,0.0,2.0,28.8,13.14,False,True,False,False,True,False,False
270,6.227111007949993,3.657510702207429,2.6166897725501848,2,1.0,1.0,20.01,8.95,False,True,False,False,True,False,False
271,4.307891632436059,2.609972064592469,1.5820839427972275,2,2.0,0.0,20.26,6.95,True,False,False,True,False,False,False
272,0.9720809190355296,3.3976703542033264,1.7391178430277918,2,0.0,0.0,22.9,4.84,False,False,True,False,True,False,False
273,5.682580507995486,1.951912694678665,1.356538533911151,3,0.0,0.0,30.57,6.38,False,False,True,False,False,False,True
274,2.694807482146207,5.32566337522986,3.0436702521910424,2,2.0,0.0,28.26,6.71,True,False,False,False,False,True,False
275,3.5770642737144094,5.619364076706396,3.53146346780613,3,0.0,2.0,25.81,5.67,False,True,False,False,False,True,False
276,2.389294768911129,4.3743278284304665,2.6098097438323,1,1.0,1.0,21.58,6.69,True,False,False,False,False,False,True
277,3.696850782110537,1.7704302591620322,0.7129898315553708,1,0.0,0.0,19.83,5.02,False,False,True,False,True,False,False
278,7.272830545674239,3.484031057433744,3.5248657304220616,0,0.0,2.0,23.51,12.99,True,False,False,False,True,False,False
279,5.699736604921544,4.243606013640565,2.2131293685468063,2,0.0,1.0,27.51,5.93,True,False,False,False,False,False,True
280,5.800655030574658,2.654767525740501,1.6322812188320424,2,0.0,0.0,17.38,6.09,False,False,True,False,False,False,True
281,2.659260144957558,2.5610768542531304,2.0120211561660244,1,0.0,1.0,24.58,7.86,False,False,True,True,False,False,False
282,1.6980351593861311,2.562371353501994,1.8899543822442986,3,0.0,0.0,13.94,14.64,True,False,False,False,True,False,False
283,4.9469571994652295,2.6342960773268014,1.6377022754730033,1,0.0,0.0,18.95,7.13,False,False,True,False,False,False,True
284,3.696850782110537,2.23527434705841,1.7276341979439027,1,0.0,0.0,28.83,7.72,False,False,True,False,True,False,False
285,2.9897334644622315,2.8866292765810067,2.074910545986592,2,0.0,1.0,27.32,7.83,False,False,True,False,False,True,False
286,1.9626226592689373,2.6313170221833926,1.598226413744352,2,0.0,0.0,18.77,10.22,False,False,True,True,False,False,False
287,3.696850782110537,2.5601636111142,1.3231116526478912,1,1.0,0.0,28.54,6.0,True,False,False,False,False,False,True
288,3.696850782110537,3.1008805785367186,2.1791169238635564,2,0.0,0.0,15.99,9.32,True,False,False,False,True,False,False
289,6.738235339093393,2.6178537625987945,2.515805392485728,1,0.0,2.0,21.01,11.82,False,False,True,False,False,True,False
290,3.851670314674053,5.659794676494572,3.553173430143704,1,0.0,0.0,33.73,4.47,True,False,False,False,False,True,False
291,0.7827737806674475,3.904757583697023,3.3660035958531003,1,0.0,1.0,18.62,11.95,False,False,True,True,False,False,False
292,4.16758877210248,6.241735940907934,3.5220116324028923,0,0.0,0.0,30.02,7.87,True,False,False,False,False,True,False
293,1.3231833550342194,6.386493843893176,4.018374231031911,1,0.0,0.0,32.25,8.29,False,True,False,True,False,False,False
294,2.9212734992374862,4.417384438445456,3.7369780519985545,3,0.0,2.0,24.44,12.6,True,False,False,False,True,False,False
296,3.696850782110537,9.046746276729602,6.899028980599645,1,0.0,2.0,25.05,16.89,False,True,False,True,False,False,False
297,2.4912630752385696,2.6776785052970866,2.288529651455565,1,0.0,0.0,18.02,10.16,False,False,True,True,False,False,False
298,1.6402920684163906,3.7622607409791184,2.3356078163545217,3,0.0,0.0,16.1,6.97,True,False,False,False,True,False,False
299,8.43619261861537,3.9032689247101375,2.575069842517247,2,1.0,1.0,19.03,7.53,True,False,False,False,True,False,False
300,2.1058377638024712,2.945417167308156,1.6869346743193403,0,1.0,0.0,16.44,5.6,True,False,False,False,True,False,False
301,5.511765064434551,2.7695845736987867,2.445349330969808,0,0.0,0.0,14.29,9.95,False,False,True,False,False,True,False
302,3.0425982494471704,3.830867259244069,2.47101316827186,0,0.0,1.0,21.97,9.06,True,False,False,False,False,False,True
303,3.326865369704689,3.0003765496062336,1.01867629527032,1,0.0,0.0,23.79,3.83,True,False,False,True,False,False,False
304,2.960001572681618,5.960024997107081,3.086868185647464,3,0.0,1.0,20.18,5.81,True,False,False,False,True,False,False
305,3.726686631837682,4.384071460576611,1.5519501205025497,1,1.0,0.0,17.89,2.42,True,False,False,False,True,False,False
306,6.328469900012367,3.907852012140673,2.927874309430547,1,0.0,1.0,18.34,9.29,False,True,False,False,True,False,False
307,5.5857028784463285,2.926047799694649,2.7744589869679044,1,0.0,0.0,29.08,11.81,True,False,False,False,False,False,True
308,1.8332752856783177,5.2827822778144,3.350729612366391,1,0.0,1.0,26.66,5.38,False,True,False,False,False,True,False
309,7.873367323008667,4.278006781259396,2.8435622960754285,3,0.0,1.0,17.92,6.93,True,False,False,False,True,False,False
310,4.662608607848643,2.7775859136224303,1.7088446391713648,1,0.0,1.0,20.09,8.39,False,False,True,False,True,False,False
311,3.6705926705638143,4.240849093377957,2.791244214897739,2,0.0,1.0,27.84,5.49,True,False,False,True,False,False,False
312,4.121087225040329,4.1117974117510245,1.9521562482189736,0,0.0,0.0,15.88,5.28,False,False,True,False,True,False,False
313,6.025656277833589,7.098295753307459,4.315445769865414,0,0.0,2.0,28.74,8.39,True,False,False,False,False,True,False
314,3.711104704995819,4.92949767284428,4.451878270793531,2,0.0,2.0,18.03,14.24,True,False,False,False,True,False,False
315,7.040220502162326,2.338568035570232,2.310256970418464,2,0.0,1.0,24.15,11.34,False,False,True,True,False,False,False
316,1.9870900530573683,6.142154260004025,3.5525307060007547,3,0.0,2.0,26.17,7.46,False,True,False,False,True,False,False
317,2.0110340567541973,2.8934325634786497,1.339718969120265,2,0.0,0.0,28.54,5.4,True,False,False,True,False,False,False
319,3.907793546826291,2.812290125594589,2.0592343638977755,0,0.0,0.0,18.3,8.1,False,False,True,True,False,False,False
320,2.8873754709798884,5.272750967585886,4.470467740195867,0,1.0,2.0,23.1,13.3,True,False,False,False,False,False,True
321,3.818545667805716,2.1634847035216125,1.9756538149707403,1,1.0,1.0,23.18,8.89,False,False,True,False,False,True,False
322,4.595782228160651,4.139835757852423,2.737003226108515,1,0.0,2.0,23.75,9.4,True,False,False,False,True,False,False
323,4.065090143769409,4.685428122751242,3.474498576145803,2,0.0,2.0,21.69,8.84,True,False,False,False,False,True,False
324,2.058719485262124,2.841545605254514,2.4058419734860346,1,0.0,1.0,22.65,9.95,True,False,False,True,False,False,False
325,3.2481089867209123,4.386768022118568,2.0989272503282126,1,0.0,1.0,24.72,4.78,True,False,False,True,False,False,False
326,2.3056188946992022,4.132381719674124,3.205050027458725,1,0.0,2.0,23.95,9.81,True,False,False,False,True,False,False
327,5.581728808754652,5.732229394270362,3.92818019550839,1,0.0,2.0,20.31,9.0,True,False,False,True,False,False,False
329,5.365680470422964,3.856271324507471,4.165531692700338,2,0.0,2.0,25.83,16.56,True,False,False,False,True,False,False
330,2.5901092970369626,5.923973516631119,4.348988462688521,1,0.0,2.0,26.11,11.62,True,False,False,False,True,False,False
331,1.4931966958790055,2.203929832785605,0.69086848299553,1,0.0,0.0,29.18,3.88,False,False,True,True,False,False,False
332,2.713396128117933,8.636600444388282,4.162486261595475,1,0.0,2.0,18.23,2.98,False,True,False,False,True,False,False
333,5.272108273736792,5.448757885464497,3.728961838587581,0,0.0,2.0,22.6,11.52,True,False,False,False,False,True,False
334,4.715746483729086,2.2844751684931768,2.459449766345382,1,0.0,1.0,20.93,12.02,True,False,False,True,False,False,False
335,1.1376302964814773,4.705086985416957,2.840969880346565,3,0.0,0.0,30.17,7.42,True,False,False,True,False,False,False
336,3.210117239482509,4.440817992157653,2.966690919339073,2,0.0,1.0,24.36,10.02,True,False,False,False,False,False,True
337,4.619889426885318,4.078753592940517,1.957104422036195,1,1.0,0.0,14.44,4.77,True,False,False,False,False,True,False
338,5.676263761053743,3.3632433684469087,2.7986301581512016,1,0.0,2.0,25.82,11.22,True,False,False,True,False,False,False
339,2.5489400189106743,5.956310958402256,4.77599536275454,2,0.0,1.0,15.89,12.83,False,True,False,True,False,False,False
340,0.899579936026264,3.4147404009139137,2.217033261443184,0,0.0,0.0,28.94,7.44,False,True,False,True,False,False,False
341,3.653644022427212,6.306044391300088,3.236510269621577,2,0.0,2.0,23.41,3.85,True,False,False,False,False,True,False
342,5.666634206657044,5.192366860898929,2.8676484802765163,2,0.0,2.0,22.51,5.17,False,False,True,True,False,False,False
343,4.106631023309929,2.8918983924925343,1.1196710772394969,1,0.0,0.0,22.61,4.73,False,False,True,True,False,False,False
344,6.1640600226766,3.829862868804633,2.9094961220848696,2,0.0,1.0,18.92,9.41,False,False,True,False,True,False,False
345,3.844394337160423,1.707447530673184,1.616266971659591,1,0.0,0.0,28.26,8.2,False,False,True,False,False,False,True
346,2.8501198136489725,2.8002789373237773,1.5546409878772207,2,0.0,0.0,21.14,5.19,True,False,False,False,False,False,True
347,5.624422596848927,5.907195170136063,3.751364842721895,1,0.0,2.0,18.72,7.55,False,False,True,True,False,False,False
348,5.01727332107315,4.5465308878496655,3.195064044203079,2,0.0,2.0,24.04,9.4,False,False,True,True,False,False,False
349,6.09455835406362,3.5235228893046493,3.248117211191018,0,0.0,2.0,23.0,8.01,True,False,False,False,True,False,False
350,2.4714194916078767,2.792089821000165,3.046955350638151,1,0.0,2.0,24.67,13.55,True,False,False,False,True,False,False
351,3.0687929115275594,3.795072632768117,2.267854201219329,1,0.0,0.0,17.73,6.65,False,False,True,False,False,True,False
352,3.5842854938154,2.4470010480447715,2.9706322516547967,0,2.0,0.0,15.24,12.87,False,False,True,False,True,False,False
353,7.417732013862485,1.7614540895922528,1.5246668524261353,1,0.0,1.0,22.08,7.44,True,False,False,False,False,True,False
354,3.696850782110537,4.908596463537431,2.6066684464292216,2,1.0,0.0,20.07,6.46,False,False,True,False,True,False,False
355,0.4446287526633273,2.7139860551991473,1.6607462129990094,3,0.0,0.0,23.0,8.01,False,False,True,False,True,False,False
356,3.57492208656181,3.707199098186685,2.411879712441954,2,0.0,1.0,24.56,6.59,False,False,True,True,False,False,False
357,2.791340910673702,2.518267257752432,1.4813047292963153,1,0.0,0.0,29.31,6.19,True,False,False,False,False,True,False
358,3.92445914836152,2.5839396106382884,1.5623964765725853,1,0.0,0.0,20.17,4.12,False,False,True,False,False,False,True
359,6.823298427131247,3.425086113475777,2.0370290111346216,0,0.0,1.0,28.91,6.48,True,False,False,True,False,False,False
360,10.92210548273305,2.87151127696446,3.741561065710823,1,0.0,0.0,13.67,16.54,True,False,False,False,True,False,False
361,1.7588358558119586,11.763622030214067,6.722850946233463,0,0.0,2.0,22.24,9.18,False,True,False,True,False,False,False
362,3.380744413625543,4.641967948987104,3.190419984748223,2,0.0,1.0,18.46,8.92,False,False,True,True,False,False,False
363,7.939805956110106,2.3977392427731496,1.854907484132425,1,0.0,0.0,31.84,7.64,False,False,True,False,False,True,False
364,1.7882221158613878,4.240318889321083,2.050553996876433,0,0.0,0.0,20.46,4.71,True,False,False,False,False,False,True
365,4.748402186990915,2.5421081858722,1.8790736976047542,1,0.0,1.0,22.82,9.7,True,False,False,False,False,True,False
366,1.951612158931268,3.1746429651477945,0.8755390860413397,3,0.0,0.0,23.96,2.66,True,False,False,False,False,False,True
367,1.4835856355737098,3.398423761437961,2.708880779790104,2,1.0,1.0,23.0,8.01,True,False,False,False,False,False,True
368,2.152633807616533,2.3456154897177472,1.9536028384452933,1,0.0,1.0,24.41,8.96,True,False,False,False,False,False,True
369,1.11625247595861,3.222449078523762,3.4739249947033617,2,0.0,1.0,27.19,14.48,False,False,True,True,False,False,False
370,5.558720441213719,4.113475248516059,2.719132651468189,3,0.0,1.0,22.08,4.22,False,True,False,True,False,False,False
371,4.831923567967679,3.7833708110543536,2.5455927446861093,1,0.0,2.0,26.1,8.83,True,False,False,True,False,False,False
372,4.013181776141076,3.756430718704996,3.025948334341964,1,0.0,2.0,21.62,11.27,True,False,False,False,False,False,True
373,4.247461279148092,3.855847158201322,2.6759395395522563,3,0.0,1.0,24.72,8.73,True,False,False,False,False,False,True
374,4.038532812247063,7.226268522129977,4.526181792230078,2,0.0,1.0,18.48,8.91,True,False,False,False,True,False,False
375,2.335748449309006,2.8840168055670325,1.7434245191236748,1,0.0,1.0,26.97,6.31,True,False,False,False,False,False,True
376,4.5944041807939335,4.055709469665554,3.553316187512101,2,0.0,2.0,23.0,8.01,False,False,True,False,False,True,False
377,2.728425642041349,2.93122825087434,1.1734632559645597,0,0.0,0.0,27.42,4.55,False,False,True,False,True,False,False
378,1.8028684595135995,8.824501458547099,5.3073962890143775,2,1.0,2.0,22.56,9.23,False,True,False,False,False,False,True
379,5.91308211562659,3.659462717424425,3.506353421958968,1,0.0,2.0,23.0,8.01,False,False,True,False,True,False,False
380,6.634222642219755,6.690245358289872,3.75733947598846,2,0.0,2.0,24.47,6.34,True,False,False,False,False,False,True
382,3.59046209548378,3.962168803736197,2.666183674792233,1,0.0,0.0,32.22,9.07,False,False,True,False,False,True,False
383,5.134376084067231,4.179065103465742,2.6797176151351603,1,1.0,2.0,21.96,6.99,True,False,False,False,False,True,False
385,3.685873332471261,3.7294918809290736,1.0161738287584594,0,0.0,0.0,19.8,2.74,True,False,False,True,False,False,False
386,0.8970675531298218,4.935677730641546,3.735064262002184,2,0.0,2.0,27.81,11.59,False,True,False,True,False,False,False
